"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-203a-3p",1936.05039396774,-3.40336000334218,0.503021853350679,-6.76582931869074,1.32547731494162e-11,2.18940449343035e-10
"hsa-miR-92a-1-5p",28.3830669884177,-1.29584784962393,0.308520761919028,-4.20019658179123,2.66683333284906e-05,0.000145965729756531
"hsa-miR-193a-5p",43.0991384677678,1.06771037589154,0.306423114545503,3.48443157584639,0.000493183545029679,0.00204571649844149
"hsa-miR-216a-5p",33.1723780614574,4.37626893872158,0.478694544344856,9.14209069316,6.12564337986566e-20,2.83311006318787e-18
"hsa-miR-675-5p",11.3120191771277,-3.25315611696364,0.536126473127358,-6.06788935078542,1.29602141110581e-09,1.57739448062221e-08
"hsa-miR-34c-5p",8806.22898661958,-4.67436152077351,0.403384422939661,-11.5878582685695,4.74858014565623e-31,3.1374547390943e-29
"hsa-miR-449b-3p",16.2896005094883,-6.14933528244087,0.986421089969351,-6.23398601770765,4.54713686448086e-10,5.92408676006309e-09
"hsa-miR-5571-3p",1.21544134320474,3.93671599487589,1.19708279969768,3.28859122850158,0.00100690146393721,0.00392988967992371
"hsa-miR-876-3p",2.54616928977372,-3.75811082904425,0.951310667412209,-3.95045588973284,7.80024733045085e-05,0.000398631424346245
"hsa-miR-4521",20.9799739304933,-2.08212012804122,0.438424965250376,-4.74909116284508,2.04332825140353e-06,1.38976370040314e-05
"hsa-miR-19a-3p",1.47780106008951,-3.35613627356006,1.11991223409911,-2.99678507955565,0.00272842995575166,0.00941715563085929
"hsa-miR-20b-3p",1.2731846738164,-3.1185873989195,1.10641295937394,-2.81864684654829,0.00482265457867317,0.0154358321289712
"hsa-miR-30d-3p",690.901044544874,-2.1205931350509,0.293874109881623,-7.21599169081316,5.35423267574569e-13,1.07666635327495e-11
"hsa-miR-150-5p",4318.68497315821,1.58889641034279,0.435422757695051,3.64908903419232,0.00026317188889281,0.00118171843313519
"hsa-miR-19b-3p",1.56221666702527,-2.56056750679761,0.985379549390652,-2.59855961936803,0.00936157868643284,0.0274903501109536
"hsa-miR-1298-5p",7.98404813860685,-4.33867976257396,1.15046452893088,-3.77124166236212,0.000162437266953568,0.00076660444863291
"hsa-miR-599",4.42527771271481,-4.98247987500869,1.06053423910975,-4.69808488143784,2.62612296751859e-06,1.7602635833005e-05
"hsa-miR-369-5p",278.651547179957,1.16620875334574,0.333407032083068,3.49785289788124,0.000469019749121196,0.00196309171012265
"hsa-miR-3129-5p",8.07890558096338,1.18403661789119,0.462394198477083,2.56066495166001,0.0104472055316179,0.0305812187238816
"hsa-miR-3607-3p",5.45059436824442,1.14473988327699,0.480762986373062,2.38108988363072,0.0172614995337036,0.0468237157439175
"hsa-miR-6504-5p",4.47676176308582,2.08748094912081,0.636806737101487,3.27804469943622,0.00104528841682822,0.00406257052758867
"hsa-miR-187-3p",189.128151990405,-4.31384378235939,0.600407134135839,-7.18486429807045,6.72739719368523e-13,1.29642550086642e-11
"hsa-miR-382-5p",243.501082838853,1.6207271779416,0.280873534049625,5.77030934376058,7.91261432118312e-09,8.41135817409814e-08
"hsa-miR-561-5p",103.961388576755,-1.79171266156532,0.212131425159357,-8.44623874194663,3.00838160193005e-17,9.59569993719068e-16
"hsa-miR-6507-5p",10.3358818777276,-6.59411696473459,0.993696560418259,-6.63594625099542,3.22427325986968e-11,4.8892668284909e-10
"hsa-miR-497-3p",45.7918042429733,-1.01407380463968,0.387133120813233,-2.61944470808766,0.00880730490250193,0.0260279777470105
"hsa-miR-10a-5p",233418.553339539,-3.43782261240203,0.379069405056407,-9.0691112670791,1.19991707001159e-19,5.04510586254874e-18
"hsa-miR-3616-3p",1.81656773191139,-3.66579133648872,0.974517178798534,-3.76164875924324,0.000168796980198477,0.00078857175092723
"hsa-miR-509-3p",1752.8827225831,6.50239105812714,0.92690790353648,7.01514253284305,2.29714654853822e-12,4.24972111479571e-11
"hsa-miR-200c-5p",21.1018341367935,-5.62373872916879,0.707863738056616,-7.94466283102498,1.94719691749596e-15,4.8679922937399e-14
"hsa-miR-3116",3.8651749332345,-2.34757828515046,0.726764839636138,-3.23017592090146,0.00123714070048064,0.00465185019489671
"hsa-miR-134-3p",32.8605560490543,2.42828221752305,0.363726281179682,6.67612527103442,2.45342277278354e-11,3.78236010804129e-10
"hsa-miR-513c-5p",103.668006992186,6.52579229062356,1.0424503897581,6.26005069856403,3.84852334881046e-10,5.08554871092811e-09
"hsa-miR-33b-3p",7.9748143682661,-2.02769858670057,0.411120692814826,-4.93212485320915,8.13398955539328e-07,5.87807838963967e-06
"hsa-miR-4645-3p",7.82690921970633,1.76219717458562,0.388302247155101,4.53821008633447,5.67337249314929e-06,3.5458578082183e-05
"hsa-miR-483-5p",15.7429702249705,-2.23103764985066,0.459094080379756,-4.85965240066956,1.17592031836237e-06,8.24035071579692e-06
"hsa-miR-1252-5p",7.92985489638604,-1.60237900974046,0.48158677922587,-3.32729028051022,0.000876949704034787,0.00348145268769175
"hsa-miR-506-5p",3.63654860650057,5.50471253247024,1.9512817816096,2.82107514370858,0.00478629899237497,0.0153726616942599
"hsa-miR-191-5p",26.7025416849772,-1.44744878673811,0.490911312104114,-2.94849344687973,0.00319326909655288,0.0108594629202626
"hsa-miR-130b-5p",240.745817958577,-1.39359021907502,0.253678471115813,-5.49352971478134,3.93978780600241e-08,3.75701414489921e-07
"hsa-miR-664a-3p",394.056207677394,1.66403443200794,0.209748248447228,7.93348428092647,2.13081542779421e-15,5.18685334397276e-14
"hsa-miR-766-3p",20.8166573575341,1.05644538830953,0.44033950858846,2.39916102848922,0.0164326864469939,0.0449711093593768
"hsa-miR-3158-3p",46.8066213293722,-1.14570128593059,0.219866135677369,-5.21090381836604,1.87922864064954e-07,1.48571495094088e-06
"hsa-miR-18a-3p",31.2399818929563,-1.36021015521667,0.207400912576648,-6.55836147641821,5.44022089499388e-11,7.98762591725292e-10
"hsa-miR-145-3p",3962.06463803002,1.7950772515104,0.265421830538377,6.76311081070195,1.35059856291214e-11,2.19176082577847e-10
"hsa-miR-33a-5p",173.1028430652,-1.06213262162193,0.253387951283222,-4.19172504550046,2.76841388147568e-05,0.000150634284727353
"hsa-miR-6087",52.1575077954975,1.69597962259403,0.449210844919734,3.77546455472836,0.000159709734847304,0.000757597460173106
"hsa-miR-329-3p",44.3530253975745,1.06801786968336,0.337715814032677,3.16247515012732,0.00156434086293923,0.00571942805620074
"hsa-miR-5695",5.05792058269632,-1.49698990415838,0.519575712520357,-2.88117759950091,0.00396192327693421,0.0133264692042333
