"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","Significant"
"ILMN_1657862",1560.69534555556,3420.87874736842,2.67436352190339,0.0156638593240086,0.643713090996158,-3.76843283739877,"AHCY","Not Significant"
"ILMN_1914132",5.29454000000003,56.4329,2.67352868981175,0.015691414595194,0.643713090996158,-3.76893133211453,"","Not Significant"
"ILMN_1775797",-340.161994444444,898.197815789474,-2.67338129918202,0.0156962843165965,0.643713090996158,-3.76901934169007,"ASB1","Not Significant"
"ILMN_1846574",-8.77177666666663,63.8625421052632,-2.67250705325003,0.0157251986918451,0.643713090996158,-3.7695413677899,"LOC100127940","Not Significant"
"ILMN_1675387",1076.07000777778,1960.69115789474,2.67215547167599,0.01573684105737,0.643713090996158,-3.7697513018629,"LIMS1","Not Significant"
"ILMN_1694653",8.71976333333335,54.4984157894737,2.67086369681908,0.0157796879336922,0.643713090996158,-3.77052263362613,"CNDP1","Not Significant"
"ILMN_1788841",-20.98033,89.7998210526316,-2.67058629070009,0.0157889037311962,0.643713090996158,-3.77068827470587,"TCL1A","Not Significant"
"ILMN_1828042",-7.93555222222221,60.7206157894737,-2.67048332512896,0.0157923256906869,0.643713090996158,-3.77074975606569,"","Not Significant"
"ILMN_1911303",-6.54207111111107,55.8179157894737,-2.6704552392236,0.015793259221017,0.643713090996158,-3.77076652632035,"","Not Significant"
"ILMN_1812256",17.9369100000001,89.0144789473684,2.66990634632784,0.0158115141163355,0.643713090996158,-3.77109427273011,"GANC","Not Significant"
"ILMN_1715639",-14.2197888888889,81.3801894736842,-2.66957496246871,0.0158225449181499,0.643713090996158,-3.77129214289009,"","Not Significant"
"ILMN_1896761",-13.8744077777778,91.4490578947368,-2.66788650360611,0.0158788629437847,0.643713090996158,-3.77230031851725,"","Not Significant"
"ILMN_1772817",20.1856733333333,97.3883052631579,2.6676845625175,0.0158856114223773,0.643713090996158,-3.77242089630291,"TAB1","Not Significant"
"ILMN_1856564",9.4867377777778,89.7919421052632,2.66764668721641,0.0158868774461236,0.643713090996158,-3.77244351139209,"JARID2-AS1","Not Significant"
"ILMN_1843422",5.1764888888889,57.8529789473684,2.66731448104913,0.0158979859312141,0.643713090996158,-3.77264186919115,"","Not Significant"
"ILMN_1662020",-7.13310444444441,48.6364789473684,-2.66583273002379,0.0159476238383856,0.643713090996158,-3.77352660526115,"","Not Significant"
"ILMN_1718306",-5.95812999999998,51.7741421052632,-2.66490223445144,0.0159788705330166,0.643713090996158,-3.77408218780845,"PDPK1","Not Significant"
"ILMN_1737611",-195.811873333333,394.999252631579,-2.66451978426828,0.0159917304125346,0.643713090996158,-3.774310540854,"VAMP1","Not Significant"
"ILMN_1742381",6.30877555555558,48.9319526315789,2.66429295606901,0.0159993621711291,0.643713090996158,-3.77444597490715,"","Not Significant"
"ILMN_1879409",8.72555777777779,58.3646210526316,2.66394437228031,0.0160110972376663,0.643713090996158,-3.77465410600043,"","Not Significant"
"ILMN_1783303",25.8529622222222,107.5618,2.66332381159765,0.0160320087290959,0.643713090996158,-3.77502462650596,"","Not Significant"
"ILMN_1873239",-5.86624444444439,71.8782473684211,-2.6633106350268,0.0160324530321513,0.643713090996158,-3.77503249386943,"","Not Significant"
"ILMN_1713655",-10.8705077777778,71.3473578947368,-2.66250296499976,0.0160597094387145,0.643713090996158,-3.77551472943269,"","Not Significant"
"ILMN_1876240",-8.15918777777776,69.9258684210526,-2.66230046917393,0.0160665499855693,0.643713090996158,-3.77563563308699,"","Not Significant"
"ILMN_1901119",7.12412222222224,57.3179157894737,2.66218653034858,0.0160704001950059,0.643713090996158,-3.77570366214923,"","Not Significant"
"ILMN_1779965",-267.466232222222,703.625021052632,-2.66196427742103,0.0160779130773021,0.643713090996158,-3.77583636174214,"AK1","Not Significant"
"ILMN_1779596",62.3097822222223,251.3967,2.6619479123614,0.0160784664027506,0.643713090996158,-3.77584613274707,"ANAPC15","Not Significant"
"ILMN_1912407",-7.23762555555552,66.9716789473684,-2.66147500917608,0.0160944637681874,0.643713090996158,-3.77612848608822,"","Not Significant"
"ILMN_1871513",-7.50417888888886,81.9585210526316,-2.6613349574867,0.0160992043494769,0.643713090996158,-3.77621210564278,"","Not Significant"
"ILMN_1769157",200.977278888889,582.77652631579,2.66109726389749,0.01610725304086,0.643713090996158,-3.77635402323222,"MEGF8","Not Significant"
"ILMN_1683215",58.7368655555557,235.257684210526,2.66046083086024,0.0161288226027616,0.643713090996158,-3.77673401111284,"ZBED3","Not Significant"
"ILMN_1740609",-1182.80246,1214.86358947368,-2.66029362330314,0.0161344940583496,0.643713090996158,-3.77683384347116,"","Not Significant"
"ILMN_1666118",13.5335188888889,65.9877157894737,2.66019266456503,0.0161379193641444,0.643713090996158,-3.77689412146703,"","Not Significant"
"ILMN_1742362",7.4952811111111,60.9837736842105,2.66018667022934,0.016138122760459,0.643713090996158,-3.7768977004179,"","Not Significant"
"ILMN_1664083",-6.4882222222222,53.7573684210526,-2.65835220963056,0.016200483634031,0.643713090996158,-3.77799296567183,"","Not Significant"
"ILMN_1759758",8.19822555555558,72.0443,2.65824176053583,0.0162042455809165,0.643713090996158,-3.77805890872609,"","Not Significant"
"ILMN_1844273",-9.63589222222217,82.0308,-2.65743949606219,0.0162315960955412,0.643713090996158,-3.77853789440859,"LOC284080","Not Significant"
"ILMN_1685952",233.142825555556,319.026294736842,2.65719271200252,0.0162400182214926,0.643713090996158,-3.77868523412929,"ACSM3","Not Significant"
"ILMN_1679690",-9.09395777777775,89.6522842105263,-2.65711778783896,0.0162425760214861,0.643713090996158,-3.77872996670966,"IMPG2","Not Significant"
"ILMN_1668219",-34.7762344444444,106.943363157895,-2.65688755079779,0.0162504383778581,0.643713090996158,-3.7788674267876,"","Not Significant"
"ILMN_1793850",39.4547811111112,136.260063157895,2.65676299083038,0.0162546934846551,0.643713090996158,-3.77894179359025,"SEZ6L2","Not Significant"
"ILMN_1832761",-11.7609077777778,81.8046263157895,-2.6566665178414,0.0162579898393109,0.643713090996158,-3.77899939138806,"","Not Significant"
"ILMN_1653514",59.2075866666668,143.453321052632,2.65623599342049,0.016272708063124,0.643713090996158,-3.77925642906555,"RBBP4","Not Significant"
"ILMN_1657993",406.222932222223,1376.69012105263,2.65619716538373,0.016274036091433,0.643713090996158,-3.77927961066531,"ADNP","Not Significant"
"ILMN_1904110",-12.3598833333333,111.835431578947,-2.65535514079061,0.0163028611450656,0.643713090996158,-3.77978232446169,"TWSG1","Not Significant"
"ILMN_1858152",-3.02169666666666,49.61,-2.65455257888451,0.0163303805877979,0.643713090996158,-3.78026147380756,"","Not Significant"
"ILMN_1755172",-7.90704777777778,58.0837736842105,-2.65414923998748,0.0163442275955055,0.643713090996158,-3.78050227561096,"","Not Significant"
"ILMN_1897209",-11.5713922222222,70.1570157894737,-2.65370964579328,0.0163593320332231,0.643713090996158,-3.78076472142368,"","Not Significant"
"ILMN_1652175",-5.3688033333333,54.2539473684211,-2.65370923389717,0.0163593461921958,0.643713090996158,-3.78076496733265,"KRTAP9-8","Not Significant"
"ILMN_1866731",-9.56587111111104,77.9902421052631,-2.65334467044986,0.0163718826828397,0.643713090996158,-3.78098261748008,"","Not Significant"
"ILMN_1760525",-3.73895999999999,50.7371263157895,-2.65311890662242,0.0163796507692803,0.643713090996158,-3.78111740163243,"","Not Significant"
"ILMN_1802348",-91.9029155555555,309.5953,-2.65287650304549,0.016387995309162,0.643713090996158,-3.78126211958292,"SLC36A4","Not Significant"
"ILMN_1747205",-110.019295555555,355.055463157895,-2.65213720596193,0.0164134700319785,0.643713090996158,-3.78170348678941,"JDP2","Not Significant"
"ILMN_1678707",-849.042857777777,2629.14891578947,-2.65183226928201,0.0164239885450084,0.643713090996158,-3.78188553577299,"TAF15","Not Significant"
"ILMN_1892982",-4.86926333333333,56.8531631578947,-2.65175075855312,0.0164268012717758,0.643713090996158,-3.78193419805195,"","Not Significant"
"ILMN_1823281",-11.1143488888889,66.2355315789474,-2.65173605700302,0.0164273086335531,0.643713090996158,-3.78194297494013,"","Not Significant"
"ILMN_1873439",6.07046333333338,58.8153473684211,2.65160718377308,0.0164317567872115,0.643713090996158,-3.78201991274754,"","Not Significant"
"ILMN_1651617",34.8526822222223,111.534694736842,2.6515386701939,0.0164341220509668,0.643713090996158,-3.78206081556969,"CTNNB1","Not Significant"
"ILMN_1817374",17.9268644444444,56.3353473684211,2.65069672801721,0.0164632145628793,0.643713090996158,-3.78256345514685,"","Not Significant"
"ILMN_1717206",-109.506212222222,287.994273684211,-2.65049700487532,0.0164701230081007,0.643713090996158,-3.78268268918908,"CLEC14A","Not Significant"
"ILMN_1831325",-7.08656222222218,67.292452631579,-2.65024423907761,0.0164788701669525,0.643713090996158,-3.78283358913188,"","Not Significant"
"ILMN_1903676",7.72638555555557,62.5609631578947,2.64970736878799,0.016497463680492,0.643713090996158,-3.78315409662447,"","Not Significant"
"ILMN_1685759",-5.45278111111109,58.3412263157895,-2.64964576255677,0.0164995985776006,0.643713090996158,-3.78319087495155,"","Not Significant"
"ILMN_1756725",-19.4284411111111,86.3146157894737,-2.64934269379247,0.0165101049322216,0.643713090996158,-3.78337180370732,"FFAR2","Not Significant"
"ILMN_1704245",4.47722666666669,46.4281684210526,2.64930900853246,0.0165112730784055,0.643713090996158,-3.78339191340211,"MYO18B","Not Significant"
"ILMN_1724158",55.8598922222223,205.951921052632,2.64928976373116,0.0165119404899817,0.643713090996158,-3.78340340231333,"ZNF93","Not Significant"
"ILMN_1772790",9.81789111111114,77.1025,2.64927803748398,0.0165123471699814,0.643713090996158,-3.78341040273837,"MAB21L3","Not Significant"
"ILMN_1886395",-5.41135111111111,50.2720315789474,-2.64892357215106,0.0165246449510813,0.643713090996158,-3.78362201372418,"GRIN2A","Not Significant"
"ILMN_1738691",-11.0554955555555,71.0204736842105,-2.64872997918423,0.0165313651300199,0.643713090996158,-3.78373758572581,"POU4F1","Not Significant"
"ILMN_1869592",-7.53129999999998,59.9574578947368,-2.64856121960969,0.0165372253944807,0.643713090996158,-3.78383833236387,"","Not Significant"
"ILMN_1886124",-27.1749666666667,119.619752631579,-2.64758095141087,0.0165713048993849,0.643713090996158,-3.78442353209412,"LOC102724002","Not Significant"
"ILMN_1773204",12.9579544444445,71.6343315789474,2.64699796722441,0.0165916043648208,0.643713090996158,-3.7847715582948,"CYSLTR2","Not Significant"
"ILMN_1685173",19.4505344444444,92.1582789473684,2.64606372876129,0.016624183910231,0.643713090996158,-3.78532926893787,"","Not Significant"
"ILMN_1681489",543.420073333334,901.409831578947,2.64574353252011,0.0166353640850645,0.643713090996158,-3.78552041444523,"","Not Significant"
"ILMN_1858777",-11.0611511111111,85.2788526315789,-2.64558773044132,0.0166408067606487,0.643713090996158,-3.78561342234595,"","Not Significant"
"ILMN_1897349",-13.9007422222222,92.1180421052632,-2.64441732243574,0.0166817472304957,0.643713090996158,-3.78631210554806,"","Not Significant"
"ILMN_1898096",-7.57673777777777,62.8798210526316,-2.64398481080757,0.0166969006150959,0.643713090996158,-3.78657029377856,"LOC102467216","Not Significant"
"ILMN_1774605",1062.09215333334,3262.41313684211,2.6439073203329,0.0166996169400373,0.643713090996158,-3.78661655164226,"VDAC1","Not Significant"
"ILMN_1908052",-9.36404111111104,80.3164684210526,-2.64362192384573,0.0167096247642317,0.643713090996158,-3.78678691840539,"","Not Significant"
"ILMN_1839861",-20.8329966666666,114.778531578947,-2.64358138275264,0.0167110468574898,0.643713090996158,-3.78681111926549,"","Not Significant"
"ILMN_1762037",-317.172574444443,2022.93161052632,-2.64318105348668,0.016725095730214,0.643713090996158,-3.78705009371067,"TEX261","Not Significant"
"ILMN_1835712",-7.44586888888887,53.7950105263158,-2.64304264225458,0.016729955654129,0.643713090996158,-3.78713271728039,"","Not Significant"
"ILMN_1748889",4.06487000000003,52.5207052631579,2.64292071233714,0.0167342379975553,0.643713090996158,-3.78720550232814,"PCDHGA7","Not Significant"
"ILMN_1897889",-4.21523555555553,51.3546105263158,-2.64284522170989,0.0167368898538986,0.643713090996158,-3.78725056577134,"LOC102724612","Not Significant"
"ILMN_1846423",-6.66610777777774,62.9943,-2.64258509586431,0.0167460306966193,0.643713090996158,-3.78740584519128,"LINC01195","Not Significant"
"ILMN_1753083",-24.7685988888888,138.894384210526,-2.64198689708062,0.0167670695008525,0.643713090996158,-3.78776293174463,"C7orf61","Not Significant"
"ILMN_1786955",-9.94218555555553,85.0851263157895,-2.64148024097204,0.0167849084230174,0.643713090996158,-3.78806537096522,"","Not Significant"
"ILMN_1811866",-35.2288177777778,141.325694736842,-2.6405396482118,0.0168180738378956,0.643713090996158,-3.78862683545608,"","Not Significant"
"ILMN_1895223",10.1058577777779,75.2038947368421,2.63965183910827,0.0168494353665984,0.643713090996158,-3.78915678549859,"","Not Significant"
"ILMN_1654072",-471.110832222222,727.020852631579,-2.63956097868076,0.0168526481186705,0.643713090996158,-3.78921102144632,"CX3CL1","Not Significant"
"ILMN_1696190",66.8192022222225,270.426678947368,2.63942049109343,0.0168576167962814,0.643713090996158,-3.78929488045556,"STRN4","Not Significant"
"ILMN_1743454",-7.71998111111108,73.0266631578947,-2.63934210906852,0.0168603895695035,0.643713090996158,-3.78934166771453,"","Not Significant"
"ILMN_1902983",-9.02648999999997,56.0242157894737,-2.63920776266805,0.0168651430996171,0.643713090996158,-3.78942186072682,"","Not Significant"
"ILMN_1889447",-15.0440677777778,90.4037473684211,-2.63839959704248,0.0168937650838397,0.643713090996158,-3.78990426156351,"","Not Significant"
"ILMN_1901331",-11.5084888888889,68.1763894736842,-2.63799802768216,0.0169080042628971,0.643713090996158,-3.79014395967359,"","Not Significant"
"ILMN_1877921",-11.5032444444444,78.6310052631579,-2.63673066817607,0.0169530183628447,0.643713090996158,-3.79090044200018,"","Not Significant"
"ILMN_1710289",-7.65171444444442,57.5053263157895,-2.63671801502592,0.0169534683526966,0.643713090996158,-3.79090799455159,"CNTN5","Not Significant"
"ILMN_1703370",198.064013333333,381.837384210526,2.63619205552795,0.0169721833631775,0.643713090996158,-3.79122193383462,"ZDHHC12","Not Significant"
"ILMN_1829269",-5.4731611111111,54.0316,-2.63568003945166,0.0169904211318097,0.643713090996158,-3.79152754817151,"","Not Significant"
"ILMN_1866106",-6.44619888888886,63.2109526315789,-2.63545271679361,0.0169985242385575,0.643713090996158,-3.79166323276404,"","Not Significant"
"ILMN_1686165",-18.4171511111111,122.134573684211,-2.6354103776516,0.0170000338593388,0.643713090996158,-3.79168850414728,"","Not Significant"
"ILMN_1825893",-10.1845677777777,84.0929789473684,-2.63492065852851,0.017017504293374,0.643713090996158,-3.79198080652186,"","Not Significant"
"ILMN_1659737",-7.85319999999994,69.1204368421053,-2.63470122958158,0.0170253378348187,0.643713090996158,-3.79211177806702,"","Not Significant"
"ILMN_1907198",-23.243691111111,137.651589473684,-2.63433304329748,0.0170384896808205,0.643713090996158,-3.79233153812736,"LOC105369340","Not Significant"
"ILMN_1822994",9.07912888888891,57.9822,2.6342755996446,0.0170405424766549,0.643713090996158,-3.79236582452427,"","Not Significant"
"ILMN_1868149",6.55595333333333,40.8938684210526,2.63355131565137,0.0170664455724618,0.643713090996158,-3.79279812545815,"","Not Significant"
"ILMN_1676219",-10.5501522222222,72.9895105263158,-2.63354727965899,0.0170665900196012,0.643713090996158,-3.79280053439421,"","Not Significant"
"ILMN_1768750",-4.71675555555554,60.3517526315789,-2.63348278264238,0.0170688985093759,0.643713090996158,-3.79283903028209,"","Not Significant"
"ILMN_1814219",4.74294111111114,48.8889736842105,2.63324943659693,0.0170772529608361,0.643713090996158,-3.79297830561124,"DPP6","Not Significant"
"ILMN_1805638",7.14212111111113,40.2856,2.63320345386713,0.0170788997324493,0.643713090996158,-3.79300575088649,"CFHR2","Not Significant"
"ILMN_1738233",15.0901377777778,73.2036,2.63299565435867,0.0170863435066538,0.643713090996158,-3.79312977796967,"AMIGO3","Not Significant"
"ILMN_1699856",-1762.85067666666,4490.15952105263,-2.63260146270119,0.0171004726928891,0.643713090996158,-3.79336505388772,"RALGDS","Not Significant"
"ILMN_1893915",-3.97338222222219,55.4235684210526,-2.63225631050591,0.0171128532713935,0.643713090996158,-3.79357105912517,"","Not Significant"
"ILMN_1680668",-15.9070733333333,99.5204894736842,-2.6312800115587,0.0171479192616463,0.643713090996158,-3.794153760539,"","Not Significant"
"ILMN_1682085",-4.60364222222221,50.2618526315789,-2.63116783406512,0.0171519527502437,0.643713090996158,-3.79422071281703,"","Not Significant"
"ILMN_1739601",28.7977711111112,90.4988105263158,2.63082571519114,0.0171642596617108,0.643713090996158,-3.79442490313111,"MSI1","Not Significant"
"ILMN_1832716",6.26201444444448,54.5554526315789,2.63065942950803,0.0171702444291139,0.643713090996158,-3.7945241487291,"","Not Significant"
"ILMN_1656110",-8.67500333333331,67.1775421052632,-2.63017580990911,0.0171876616166511,0.643713090996158,-3.79481278977636,"","Not Significant"
"ILMN_1882243",-14.5190511111111,71.4151052631579,-2.63005528688613,0.0171920047782827,0.643713090996158,-3.79488472178166,"","Not Significant"
"ILMN_1733419",15.0280111111111,59.7153684210526,2.62964995270778,0.017206619048194,0.643713090996158,-3.79512663722104,"CCNE1","Not Significant"
"ILMN_1774557",-5.61221444444441,58.081747368421,-2.629486571072,0.0172125130953512,0.643713090996158,-3.79522414778276,"CDC14A","Not Significant"
"ILMN_1692477",10.0590544444445,66.2108947368421,2.6291893888317,0.0172232389725138,0.643713090996158,-3.79540151350483,"MGAT5B","Not Significant"
"ILMN_1654415",7.38544888888891,56.1907894736842,2.6287157950778,0.0172403450312329,0.643713090996158,-3.79568416426035,"PTF1A","Not Significant"
"ILMN_1865886",-4.51110777777774,59.9535105263158,-2.62812081307166,0.0172618585210984,0.643713090996158,-3.79603925906142,"","Not Significant"
"ILMN_1857906",3.63763666666669,50.9185789473684,2.6280829942876,0.0172632268445097,0.643713090996158,-3.79606182980361,"LOC100507642","Not Significant"
"ILMN_1717594",26.6572377777779,127.286747368421,2.6279801478752,0.0172669484581951,0.643713090996158,-3.79612320981067,"AP5B1","Not Significant"
"ILMN_1777483",33.3150122222223,134.448094736842,2.62775550259525,0.0172750801579471,0.643713090996158,-3.79625728052993,"APOOL","Not Significant"
"ILMN_1851677",-31.1537966666667,122.718531578947,-2.6275855628317,0.0172812340517847,0.643713090996158,-3.79635870208545,"","Not Significant"
"ILMN_1667239",-437.350707777778,1435.63659473684,-2.62753048039598,0.0172832291561263,0.643713090996158,-3.79639157571093,"INPP1","Not Significant"
"ILMN_1816721",-7.65444555555553,57.1158,-2.62706746219531,0.0173000085013673,0.643713090996158,-3.79666790740755,"","Not Significant"
"ILMN_1661676",-5.44136333333332,50.8907578947368,-2.62704336660195,0.0173008821274278,0.643713090996158,-3.79668228772737,"","Not Significant"
"ILMN_1684834",-19.2794677777777,98.2294894736842,-2.62673863760549,0.0173119342117055,0.643713090996158,-3.79686415038576,"","Not Significant"
"ILMN_1804223",-5.80999222222221,49.6380315789474,-2.62663167044038,0.0173158153509698,0.643713090996158,-3.79692798831299,"","Not Significant"
"ILMN_1814789",462.313992222223,1638.33253157895,2.62659812241073,0.0173170327602978,0.643713090996158,-3.79694800972991,"UBAP2L","Not Significant"
"ILMN_1698523",-5.72535222222222,55.4625789473684,-2.62655937499932,0.0173184389490409,0.643713090996158,-3.79697113411683,"","Not Significant"
"ILMN_1758084",7.08409222222224,72.7650473684211,2.6263966326385,0.0173243462461498,0.643713090996158,-3.79706825831065,"GLRX3","Not Significant"
"ILMN_1713636",-4946.80463222222,11676.1665368421,-2.62605124236814,0.0173368897366639,0.643713090996158,-3.79727438541307,"S100A6","Not Significant"
"ILMN_1742358",6.99553111111116,65.0807473684211,2.62603635173306,0.0173374307121294,0.643713090996158,-3.79728327203961,"CA14","Not Significant"
"ILMN_1693250",38.4704333333334,180.346763157895,2.62564139043938,0.0173517854878319,0.643713090996158,-3.79751898136886,"ACBD5","Not Significant"
"ILMN_1799278",14.37717,75.5763315789474,2.62534451261421,0.0173625828896972,0.643713090996158,-3.79769615435336,"CD101","Not Significant"
"ILMN_1703718",621.897061111112,1742.49893157895,2.6247734051688,0.0173833719684285,0.643713090996158,-3.79803698168688,"CCT7","Not Significant"
"ILMN_1859041",6.63859888888892,48.3296105263158,2.62475530370314,0.017384031273317,0.643713090996158,-3.7980477842843,"","Not Significant"
"ILMN_1855421",-6.3083511111111,55.7583263157895,-2.62415813434417,0.0174057951632942,0.643713090996158,-3.79840416132448,"","Not Significant"
"ILMN_1869739",-6.09952222222219,56.558247368421,-2.6240864181177,0.0174084106110002,0.643713090996158,-3.7984469596894,"","Not Significant"
"ILMN_1791093",311.101036666668,1603.48062105263,2.62320855379536,0.0174404561220824,0.643713090996158,-3.79897084188692,"PPHLN1","Not Significant"
"ILMN_1659104",-404.114605555555,1075.59015789474,-2.62255344678507,0.0174644066831957,0.643713090996158,-3.79936178430083,"DTX2","Not Significant"
"ILMN_1802252",2146.85666666667,5530.50239473684,2.62206367547054,0.0174823330538507,0.643713090996158,-3.79965405790622,"GAPDH","Not Significant"
"ILMN_1711786",-84.1163566666666,166.437,-2.62152201018331,0.0175021792135144,0.643713090996158,-3.79997729661445,"NFE2","Not Significant"
"ILMN_1898847",-8.94545333333329,99.0414,-2.62108892183126,0.017518062627266,0.643713090996158,-3.80023573984398,"SMIM10L1","Not Significant"
"ILMN_1871042",-4.55075000000001,51.0974684210526,-2.62107110814349,0.0175187162336858,0.643713090996158,-3.80024637002774,"","Not Significant"
"ILMN_1863009",46.0590622222223,124.925289473684,2.62101499356866,0.0175207752991008,0.643713090996158,-3.80027985595509,"","Not Significant"
"ILMN_1878782",8.09472555555563,69.8093263157895,2.62094146989008,0.0175234735218402,0.643713090996158,-3.8003237305769,"","Not Significant"
"ILMN_1665397",10.1135577777778,65.0914473684211,2.62045472621501,0.0175413463532486,0.643713090996158,-3.80061418923548,"ZNF445","Not Significant"
"ILMN_1895685",4.51387666666668,55.9803578947368,2.6203070693605,0.0175467716208454,0.643713090996158,-3.80070230126084,"","Not Significant"
"ILMN_1653340",17.1254755555556,98.538952631579,2.6197310045885,0.0175679528933616,0.643713090996158,-3.80104605710738,"RECQL5","Not Significant"
"ILMN_1879488",-10.6244244444444,83.6498421052632,-2.61967170118718,0.0175701347952732,0.643713090996158,-3.80108144509902,"","Not Significant"
"ILMN_1900693",-6.34610333333333,59.6443789473684,-2.61961135909844,0.0175723551774154,0.643713090996158,-3.80111745286583,"","Not Significant"
"ILMN_1812580",73.8130344444446,201.134021052632,2.61939407956668,0.0175803525314414,0.643713090996158,-3.80124710915401,"YDJC","Not Significant"
"ILMN_1848284",-11.6293344444444,77.9163421052632,-2.61936557923383,0.0175814017930211,0.643713090996158,-3.80126411599856,"","Not Significant"
"ILMN_1731984",45.7560144444445,135.055668421053,2.61872872905592,0.0176048634668431,0.643713090996158,-3.80164413777407,"HMGN3","Not Significant"
"ILMN_1708729",-14.1597033333332,76.4520578947368,-2.61792285742201,0.017634594617523,0.643713090996158,-3.80212501189183,"","Not Significant"
"ILMN_1747215",46.1157877777779,176.442789473684,2.61784754648764,0.0176373755151431,0.643713090996158,-3.80216995054808,"HMG20B","Not Significant"
"ILMN_1674859",16.6211677777778,67.9813052631579,2.61766423205175,0.0176441462451648,0.643713090996158,-3.80227933552644,"","Not Significant"
"ILMN_1878188",-12.4829955555555,83.4071578947368,-2.61652759546904,0.0176861832172342,0.643713090996158,-3.80295756611679,"","Not Significant"
"ILMN_1711504",21.2152377777778,94.7518368421053,2.6165047759096,0.0176870281426684,0.643713090996158,-3.80297118239267,"NRXN1","Not Significant"
"ILMN_1664513",-6.30924666666663,54.7360105263158,-2.61602341553119,0.0177048601200621,0.643713090996158,-3.80325840550803,"","Not Significant"
"ILMN_1829042",-3.24746999999998,51.0121052631579,-2.61569856789826,0.0177169037518997,0.643713090996158,-3.8034522375118,"","Not Significant"
"ILMN_1750644",-78.3163077777776,229.254068421053,-2.6155845256013,0.0177211336848411,0.643713090996158,-3.80352028466305,"KANK3","Not Significant"
"ILMN_1896253",-6.81166999999998,63.9449105263158,-2.61557001939691,0.0177216718020722,0.643713090996158,-3.80352894026469,"","Not Significant"
"ILMN_1894231",-16.91514,95.2558947368421,-2.61540671988502,0.0177277305777274,0.643713090996158,-3.80362637810049,"","Not Significant"
"ILMN_1912743",-15.3510366666667,81.1728736842105,-2.61532779251513,0.0177306596652142,0.643713090996158,-3.80367347251303,"","Not Significant"
"ILMN_1841299",-5.09643777777777,50.6954421052632,-2.61490396481952,0.0177463962838501,0.643713090996158,-3.80392636098152,"","Not Significant"
"ILMN_1871383",-82.8822211111111,148.752889473684,-2.61481650047844,0.0177496454666799,0.643713090996158,-3.80397854873749,"EBF1","Not Significant"
"ILMN_1773809",20.4696111111111,91.5914684210526,2.61460343472643,0.0177575629415411,0.643713090996158,-3.80410567931043,"FOXP4","Not Significant"
"ILMN_1707244",16.9512944444445,86.0600894736842,2.61459809803861,0.017757761294762,0.643713090996158,-3.80410886356115,"","Not Significant"
"ILMN_1748258",-32.7142977777778,170.350126315789,-2.61420434025664,0.0177724022409225,0.643713090996158,-3.8043438068035,"","Not Significant"
"ILMN_1679770",3.28407444444446,47.4065157894737,2.61387625379544,0.0177846101231623,0.643713090996158,-3.8045395646265,"ENOX2","Not Significant"
"ILMN_1768164",-8.62518888888886,61.3956157894737,-2.61373632236133,0.0177898193060048,0.643713090996158,-3.80462305649055,"","Not Significant"
"ILMN_1790350",-11.4376477777778,68.3716631578947,-2.61357737949918,0.0177957379815041,0.643713090996158,-3.80471789149224,"TPRG1","Not Significant"
"ILMN_1727723",7.20452888888894,62.8666684210526,2.61356441280916,0.0177962209145581,0.643713090996158,-3.80472562819726,"MASP2","Not Significant"
"ILMN_1789094",76.1354533333336,261.031357894737,2.61302842323476,0.017816194288341,0.643713090996158,-3.80504543003588,"NINL","Not Significant"
"ILMN_1757646",-311.33276,2230.87535263158,-2.61278989358387,0.0178250898255977,0.643713090996158,-3.80518774931579,"UFM1","Not Significant"
"ILMN_1871316",-24.1365777777777,105.288515789474,-2.61267353632084,0.0178294306945545,0.643713090996158,-3.80525717391299,"","Not Significant"
"ILMN_1741228",8.54660222222219,71.1386894736842,2.61247723838475,0.0178367561398416,0.643713090996158,-3.80537429478206,"","Not Significant"
"ILMN_1662747",-16.4737366666667,79.1770789473684,-2.6123625814292,0.0178410362315757,0.643713090996158,-3.80544270447566,"EVI2A","Not Significant"
"ILMN_1799770",-7.35313777777777,51.9649052631579,-2.61219928517522,0.0178471336922395,0.643713090996158,-3.80554013438207,"","Not Significant"
"ILMN_1764455",9.52268777777781,62.2341631578947,2.61206676225112,0.0178520835375264,0.643713090996158,-3.80561920330437,"","Not Significant"
"ILMN_1859113",-15.2432588888889,94.8878210526316,-2.61166896389142,0.0178669494909603,0.643713090996158,-3.80585654582163,"SRRM3","Not Significant"
"ILMN_1710727",-6.90400777777774,64.8814894736842,-2.61157433154181,0.0178704876892441,0.643713090996158,-3.80591300701878,"GSX2","Not Significant"
"ILMN_1780292",31.9349922222222,136.039568421053,2.61142941987362,0.0178759070667237,0.643713090996158,-3.80599946653326,"MSH5","Not Significant"
"ILMN_1671051",19.0148833333334,120.1493,2.61098933153913,0.0178923749837424,0.643713090996158,-3.80626203755229,"CD276","Not Significant"
"ILMN_1879585",-9.89982999999998,78.8140631578947,-2.61068427976146,0.0179037983550762,0.643713090996158,-3.8064440400272,"","Not Significant"
"ILMN_1716875",22.6510200000001,85.2121894736842,2.61038193222173,0.0179151273029037,0.643713090996158,-3.80662442799026,"CTNND2","Not Significant"
"ILMN_1660133",11.0920577777779,72.4675473684211,2.61021046492692,0.0179215552029377,0.643713090996158,-3.80672672910443,"","Not Significant"
