"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"A_23_P62768",2.94361539318518,0.348828819716049,7.78035441200046,1.19131985870615e-09,1.15814618264064e-06,11.96419023792,NA
"A_23_P4190",2.21212625428241,0.233580658079475,7.76775150994802,1.24070428810511e-09,1.17600155948043e-06,11.9254573156122,NA
"A_32_P70045",-2.33229758560185,0.0398565060339506,-7.74007978201314,1.35650320493248e-09,1.25440152467829e-06,11.840358524617,NA
"A_23_P27627",3.13458939323765,0.327915044791667,7.71047543278851,1.49249168932034e-09,1.34729356925931e-06,11.7492344688377,NA
"A_23_P68665",2.10504315475617,-0.0449572707145062,7.68388295441394,1.62633397013396e-09,1.43140240029047e-06,11.667309832092,NA
"A_23_P87011",3.69258294536265,0.526633271199846,7.67365305037161,1.68098895464347e-09,1.43140240029047e-06,11.6357763076,NA
"A_23_P150053",3.10073432821913,0.743706112145062,7.67036855479396,1.69892672925756e-09,1.43140240029047e-06,11.625649814355,NA
"A_24_P389916",2.25824622044907,-0.0151612093850309,7.65771636953333,1.76984684402895e-09,1.44069689443857e-06,11.5866321763878,NA
"A_23_P358944",2.33139409944599,-0.2092982979375,7.65491367884626,1.78595648147419e-09,1.44069689443857e-06,11.5779870339817,NA
"A_24_P408801",-2.34211122810494,0.447518180864198,-7.63921430289035,1.87896741857174e-09,1.48414938974435e-06,11.529547457733,NA
"A_32_P144452",-2.30887399041512,0.193683915993056,-7.62986274979469,1.93667576585683e-09,1.49851275483053e-06,11.5006829127369,NA
"A_24_P54230",-2.54091951472222,-0.244467276887346,-7.61737374012518,2.01654168053108e-09,1.52910322551311e-06,11.4621217402366,NA
"A_23_P500892",2.30747181049074,0.170104963589506,7.588758093787,2.2122825975398e-09,1.62195707960829e-06,11.3737141803973,NA
"A_24_P384636",3.27878276298765,0.360089763283951,7.58704999655738,2.22455473280664e-09,1.62195707960829e-06,11.3684346964497,NA
"A_23_P427103",-2.32684970100308,0.00956127343518518,-7.57705114260152,2.29778221413679e-09,1.64373801635438e-06,11.3375244030761,NA
"A_23_P361336",-2.18585343769136,0.498884031313272,-7.5542412454919,2.4740560974838e-09,1.66179265170202e-06,11.2669767754569,NA
"A_23_P72285",2.9061199957037,0.821757215285494,7.55337900082623,2.48098048139129e-09,1.66179265170202e-06,11.2643090724606,NA
"A_23_P502312",2.44734462493981,-0.169886130443673,7.55113668714905,2.49907927757646e-09,1.66179265170202e-06,11.2573712587984,NA
"A_23_P414793",2.83391975813271,0.49219215571142,7.54532083688937,2.54664428992508e-09,1.66179265170202e-06,11.2393746983491,NA
"A_24_P937649",-1.96069279502315,0.396557746028549,-7.5424047442768,2.570835895883e-09,1.66179265170202e-06,11.2303500204748,NA
"A_23_P164821",2.84224873849691,0.248004422657407,7.54059039306842,2.586004284708e-09,1.66179265170202e-06,11.2247346164481,NA
"A_24_P534290",2.43132908202932,0.184559387716821,7.5266859594705,2.70528224887288e-09,1.70946785306277e-06,11.1816908925524,NA
"A_24_P934268",-2.65561861906173,0.352062770117284,-7.50990157698923,2.85667572348972e-09,1.72522120626465e-06,11.1297092584076,NA
"A_24_P322753",-2.5471312341929,0.682696054798611,-7.50877971404799,2.86709402523283e-09,1.72522120626465e-06,11.1262339494167,NA
"A_23_P250353",2.19692869619522,0.147275921623071,7.50769343531684,2.87721834588246e-09,1.72522120626465e-06,11.1228687694087,NA
"A_23_P37877",1.86434081941667,-0.104329566412037,7.50028122869039,2.94726957554901e-09,1.72522120626465e-06,11.0999037916256,NA
"A_23_P141946",2.45007795327932,0.247904172880401,7.49509604569429,2.99729270280159e-09,1.72522120626465e-06,11.0838359062751,NA
"A_23_P255812",2.82969695341512,0.243006599810957,7.4944860351927,3.00323362381883e-09,1.72522120626465e-06,11.0819454489434,NA
"A_23_P372308",2.17685411465278,-0.187176730602623,7.48680007596823,3.07911180883837e-09,1.74240962866117e-06,11.058123487162,NA
"A_23_P251680",2.03826027282562,0.0508250619174383,7.47935224833187,3.15448128645045e-09,1.75880887491886e-06,11.0350347711497,NA
"A_23_P16953",2.2376307295324,0.250029943471451,7.463148703017,3.32493882823002e-09,1.80580449579883e-06,10.9847864983434,NA
"A_24_P409728",-2.86282209743673,0.0907890420100309,-7.4623084087247,3.33402739636858e-09,1.80580449579883e-06,10.9821800833121,NA
"A_23_P411953",2.04622039579784,0.142821849513117,7.4488043130082,3.48356746057678e-09,1.860225023948e-06,10.9402850805345,NA
"A_32_P36192",2.6072633253179,0.395462507533951,7.43142385351535,3.68602168217948e-09,1.94099758414101e-06,10.8863416099019,NA
"A_23_P162486",2.59739528430864,-0.315390334049383,7.42595453922103,3.75215026710896e-09,1.9438780829165e-06,10.8693613870953,NA
"A_23_P29257",2.43974323519599,0.411252373777006,7.42254049508367,3.79403328943982e-09,1.9438780829165e-06,10.8587607731281,NA
"A_24_P127075",-1.86147731437809,0.432551703684414,-7.40410037769267,4.02853027308599e-09,2.03650262365043e-06,10.8014875952567,NA
"A_24_P2093",2.79285618937963,-0.292776192072531,7.39812897846026,4.10755320515161e-09,2.04912858184366e-06,10.7829350578212,NA
"A_23_P153797",-2.63367597200154,0.561010759195216,-7.37476849255845,4.43198707182999e-09,2.18226438755016e-06,10.7103286133161,NA
"A_23_P121253",2.3178991838179,0.401743618979938,7.36456225581526,4.58171779590413e-09,2.22706728863986e-06,10.6785929630796,NA
"A_32_P189204",-3.3772224247392,0.537545878111883,-7.34734216815259,4.84598366810625e-09,2.32570411129849e-06,10.6250294028667,NA
"A_24_P417935",2.08682385931481,-0.105521414302469,7.33654334424118,5.01948248273462e-09,2.37885823563e-06,10.591427425357,NA
"A_23_P18017",3.05525345494598,0.316351828499228,7.32713948407199,5.17565624106484e-09,2.39539283479705e-06,10.5621586282812,NA
"A_24_P71468",2.03380653305633,0.186817631613812,7.32683876041749,5.18073040178715e-09,2.39539283479705e-06,10.5612225351546,NA
"A_23_P129856",2.17785422795833,0.216851636093364,7.31724967279364,5.34518136897131e-09,2.44165308943588e-06,10.5313699268694,NA
"A_23_P168092",-2.00973076083025,0.18978881154321,-7.31066587168439,5.46112518802811e-09,2.46491786165355e-06,10.5108692168026,NA
"A_23_P10077",2.75025087076852,0.244093341280864,7.30593057168345,5.54607819549145e-09,2.47381186710427e-06,10.4961223268131,NA
"A_24_P166645",2.11275549890123,0.276036117492284,7.29215360578648,5.8008835877071e-09,2.50550755224034e-06,10.4532077047878,NA
"A_24_P878737",-2.36557690015895,0.044604294525463,-7.292150452431,5.80094323780867e-09,2.50550755224034e-06,10.4531978805733,NA
"A_24_P763361",-2.07973703506018,0.385050565993056,-7.29138773958199,5.81538915960198e-09,2.50550755224034e-06,10.4508216420952,NA
"A_23_P92065",-3.94320160796913,0.234022718015432,-7.28537168325947,5.93061089167859e-09,2.5068323564159e-06,10.432077020235,NA
"A_23_P160136",-2.18889662354707,0.209903087099151,-7.28397854724944,5.95761875747219e-09,2.5068323564159e-06,10.4277359441992,NA
"DCP_22_7",-2.53382311678549,0.631827487463735,-7.28094685814673,6.01682081642262e-09,2.5068323564159e-06,10.4182885546926,NA
"A_24_P925830",-2.45002122844136,0.267228212895062,-7.27389976790172,6.15673263817365e-09,2.53724305699691e-06,10.3963256446717,NA
"A_23_P254888",2.69204046667592,0.209434097030864,7.25021127701982,6.65149342475679e-09,2.6633427403404e-06,10.3224710650314,NA
"A_23_P145863",2.91564406808333,0.523718374516975,7.24798992191607,6.69989321955449e-09,2.6633427403404e-06,10.315543321469,NA
"A_23_P73571",2.76684426249382,0.714063983844136,7.24471457058797,6.77190521297467e-09,2.6633427403404e-06,10.3053278154892,NA
"A_23_P135273",2.37388931760339,0.582098872085648,7.24316714549238,6.80619736252705e-09,2.6633427403404e-06,10.3005012710783,NA
"A_23_P164313",2.39440813133488,-0.167424905943673,7.24281822440183,6.81395383797591e-09,2.6633427403404e-06,10.2994129336031,NA
"A_23_P205531",2.73348501298765,0.011586908337963,7.22804781351873,7.15058722129188e-09,2.74481300657914e-06,10.2533336318395,NA
"A_24_P237486",2.27971068094907,0.243197537912809,7.22733795602513,7.16718066285105e-09,2.74481300657914e-06,10.2511186868052,NA
"A_24_P913835",-2.10602109989197,0.20613290629784,-7.21832511838528,7.38126229175413e-09,2.79853178529566e-06,10.2229930535288,NA
"A_23_P380371",-2.52801843820062,0.437382235175926,-7.20649033648358,7.67217672205827e-09,2.85688369350472e-06,10.1860523242919,NA
"A_24_P288612",-1.8569883443642,0.0747809790200617,-7.20594439500375,7.68587162360822e-09,2.85688369350472e-06,10.1843479970748,NA
"A_24_P556049",-2.35972138313426,0.24398967810571,-7.198278037253,7.88079969582478e-09,2.90089941424758e-06,10.1604128185857,NA
"A_23_P254363",-1.86949318528549,0.313884104943673,-7.18911038121666,8.12044223457467e-09,2.93596651552217e-06,10.1317849542641,NA
"A_24_P196851",2.85548564965123,0.0103144691743827,7.18871500670449,8.13094065859122e-09,2.93596651552217e-06,10.1305501836865,NA
"A_23_P53298",2.78001813259259,0.387631105794753,7.17897588349147,8.39390004470850e-09,3.00232383297243e-06,10.100131040334,NA
"A_23_P133694",1.73114063516667,0.0716724358904321,7.1669704395354,8.72985532760897e-09,3.09330593356043e-06,10.0626241592346,NA
"A_23_P7313",3.43364666877469,1.02566783201852,7.16121522078397,8.89567096993339e-09,3.12287471438939e-06,10.0446404125347,NA
"A_23_P72651",1.98459716694599,0.0226308708850309,7.14648373202814,9.33468385497176e-09,3.23062986682292e-06,9.9985974926462,NA
"A_23_P153698",1.93449305263426,-0.0274249157183642,7.14150584721744,9.48790382180425e-09,3.23062986682292e-06,9.98303588164293,NA
"A_23_P22378",-2.15925800925,0.150303614737654,-7.14114422085757,9.4991327914879e-09,3.23062986682292e-06,9.98190531809661,NA
"A_23_P324319",-2.12520600246991,-0.215251072368441,-7.13972102653952,9.54345479464491e-09,3.23062986682292e-06,9.9774558560949,NA
"A_23_P134426",2.29124190534413,0.33426837355787,7.13079251847005,9.82629708975575e-09,3.29309803627579e-06,9.94953872513893,NA
"A_24_P406870",2.39401345383179,0.370038843925154,7.12658244768033,9.96257620380366e-09,3.29309803627579e-06,9.93637306327684,NA
"A_32_P64570",2.5262851209321,0.345392683967593,7.12385654308507,1.0051825369792e-08,3.29309803627579e-06,9.92784802727561,NA
"A_32_P874394",-2.8644209334074,-0.454932503915123,-7.12314004994557,1.00754173183518e-08,3.29309803627579e-06,9.92560717314185,NA
"A_23_P430271",-3.00189289919753,0.519659918804012,-7.11993213865072,1.01817287928942e-08,3.29940226883582e-06,9.91557391270061,NA
"A_23_P105307",2.59421202747839,0.438291174391975,7.11670447953401,1.02898333561729e-08,3.30617577852491e-06,9.90547819603599,NA
"A_24_P134266",2.23935022332099,-0.0441806845462963,7.10582285663411,1.06628719870191e-08,3.38088847651979e-06,9.87143674417906,NA
"A_24_P741529",-2.20240077253549,-0.164077379185957,-7.10474064967662,1.07007073160936e-08,3.38088847651979e-06,9.86805080215914,NA
"A_23_P365267",2.73821053742284,0.567905401101852,7.09814955093738,1.09340732908581e-08,3.4260698739636e-06,9.84742732151343,NA
"A_24_P65060",1.81306849730864,0.200950119069444,7.09230741335213,1.11451967260416e-08,3.46359826779624e-06,9.82914495850337,NA
"A_24_P273033",-2.31038931460339,0.529337507956019,-7.08881971295251,1.12731845288401e-08,3.47489039208491e-06,9.81822950361009,NA
"A_24_P930049",-2.22871407527006,0.17688847476929,-7.0808509937535,1.15711855700946e-08,3.53798330406909e-06,9.79328685071489,NA
"A_23_P16976",2.62301795170062,0.356963385728395,7.07808170824996,1.16765909368516e-08,3.54165015023832e-06,9.78461783347158,NA
"A_32_P140501",2.55419464017129,0.193983040374228,7.07226495818802,1.19011441068642e-08,3.58111093387024e-06,9.76640738105414,NA
"A_23_P36345",1.95448799266358,0.0201316244182099,7.06951649142173,1.20087530082371e-08,3.58503827995514e-06,9.75780202600697,NA
"A_23_P209619",1.82493615148842,0.13632984230054,7.04439216249022,1.30389168336121e-08,3.8261022600259e-06,9.67911646460723,NA
"A_23_P150147",2.74219960212654,-0.535708498347222,7.04379786751521,1.30643314486678e-08,3.8261022600259e-06,9.67725474430482,NA
"A_24_P221660",-2.63393541546451,0.581281313931327,-7.04252371779736,1.31189875455865e-08,3.8261022600259e-06,9.67326320057635,NA
"A_23_P308839",-2.68724381103086,-0.0636185993873457,-7.03711722935572,1.33534738014622e-08,3.84938304302315e-06,9.65632511075683,NA
"A_24_P219808",2.46446988642284,0.130196891148148,7.03601322079842,1.34018716484427e-08,3.84938304302315e-06,9.65286611911036,NA
"A_24_P92952",3.3668409220895,-0.0364350352330247,7.02589282268328,1.38538321549408e-08,3.94927964152198e-06,9.62115419838482,NA
"A_32_P75902",-2.00402662783487,-0.165288707097994,-7.01764465187415,1.42334921341417e-08,4.02722851323768e-06,9.59530420467391,NA
"A_24_P68415",-2.02558527556327,0.267264602082562,-7.01284706287709,1.44591161273425e-08,4.06076243594121e-06,9.58026652956538,NA
"A_24_P170613",-2.3160569945,0.324497384012346,-7.00538759901868,1.48170860874779e-08,4.13069854353411e-06,9.55688265554437,NA
"A_24_P862083",-3.09529447382253,0.192610888685957,-7.0005508367235,1.5053943133154e-08,4.15729985420966e-06,9.54171862505413,NA
"A_23_P125348",3.07669541783024,0.516420973084877,6.99897747505768,1.51318082998611e-08,4.15729985420966e-06,9.53678558139625,NA
"A_24_P726495",-2.52374965090123,0.349107983466049,-6.98146498361203,1.60263113294104e-08,4.36925951339228e-06,9.48186785429807,NA
"A_24_P561165",2.42826892189969,0.506091676190586,6.9794273053322,1.61337851947808e-08,4.36925951339228e-06,9.47547669315359,NA
"A_32_P138833",-3.30873137767747,0.0606442192337963,-6.96432145610151,1.69534350154288e-08,4.5586704622338e-06,9.42808980490714,NA
"A_24_P289818",2.66043856053703,0.393560324436728,6.94221194539263,1.82291609247761e-08,4.86718596691523e-06,9.35870895408442,NA
"A_24_P922101",6.8695090433503,0.866648823951389,6.93983525082309,1.83719153376742e-08,4.87099858819986e-06,9.3512491148769,NA
"A_24_P838483",-2.32464202103395,0.116026779981481,-6.93691097084377,1.85491022895959e-08,4.88382405699818e-06,9.34207011150196,NA
"A_23_P17663",2.19649223801389,0.27217856948071,6.92996121247935,1.89771197104828e-08,4.95947432831403e-06,9.32025365233794,NA
"A_23_P418597",2.55003807454167,-0.101791918895833,6.92802626674048,1.90980443090639e-08,4.95947432831403e-06,9.3141790567059,NA
"A_23_P423989",-2.59974015375617,0.35927728841821,-6.92214411115259,1.94704249030418e-08,5.02178020254372e-06,9.29571126976307,NA
"A_23_P20832",2.68468066526697,0.111047245465278,6.91786529104407,1.97458788012533e-08,5.05841384372107e-06,9.28227617034213,NA
"A_24_P308051",-2.2270536947716,0.307268964996914,-6.91439104204523,1.99724151102423e-08,5.08210836570286e-06,9.27136661562533,NA
"A_23_P422718",-2.75546837072222,0.265910246160494,-6.90792764293097,2.04008274534606e-08,5.14635908330803e-06,9.25106903325656,NA
"A_24_P924836",-1.98206763490586,0.398401184707562,-6.90650447497506,2.0496392403321e-08,5.14635908330803e-06,9.24659943049175,NA
"A_23_P53247",2.23870784203395,0.2301398025,6.89906235866073,2.10035000252198e-08,5.23899144708015e-06,9.22322494243844,NA
"A_23_P257396",-2.6390154777145,0.168780771185957,-6.88381601559067,2.20820952898365e-08,5.46397922061647e-06,9.17532944512719,NA
"A_23_P157299",2.432487676375,0.191759742511574,6.88228104567603,2.2193722634777e-08,5.46397922061647e-06,9.17050674893936,NA
"A_24_P25040",-4.26315853070987,-1.16709272510185,-6.87640501187001,2.2626307631147e-08,5.53454082275683e-06,9.15204380179019,NA
"A_23_P255616",-1.99879027792438,0.228821143533179,-6.86882215372766,2.31970874038294e-08,5.63020963321278e-06,9.12821523802437,NA
"A_23_P38894",1.89675492161265,0.0533191402276235,6.86728662088754,2.33144198030914e-08,5.63020963321278e-06,9.12338958057766,NA
"A_24_P180165",-2.66251831244444,0.710691273819444,-6.86302044543617,2.36435428061267e-08,5.67355241741447e-06,9.10998180844565,NA
"A_23_P207371",-1.94553671444444,0.0714538708410494,-6.86045206868324,2.38439317682081e-08,5.68565301295499e-06,9.10190944451055,NA
"A_23_P153168",-2.56813490116975,-0.0549077428904321,-6.85442740421955,2.43207051775966e-08,5.72819120991036e-06,9.08297271415961,NA
"A_23_P150718",2.05686885943827,0.275103625550926,6.85438003061098,2.43244918709598e-08,5.72819120991036e-06,9.08282380212169,NA
"A_24_P919249",-2.3844536018179,0.335753756759259,-6.84910737665178,2.47496703401704e-08,5.79233951405692e-06,9.06624927675449,NA
"A_24_P38865",2.15492681622376,-0.041437535371142,6.84476463952758,2.51054616024161e-08,5.83956117296934e-06,9.05259688784171,NA
"A_23_P168951",2.1869284861466,0.00965464940972222,6.8385454132053,2.56239538599473e-08,5.92382065028075e-06,9.03304369099624,NA
"A_24_P419351",-2.09887483743673,0.0459026568603395,-6.8341894095044,2.59935014426503e-08,5.97283402240389e-06,9.01934731226196,NA
"A_23_P378364",2.62812537174074,0.378933535972222,6.82962579691308,2.63864040561287e-08,6.02659110472327e-06,9.00499715921333,NA
"A_24_P213724",-2.39577706974537,0.0517578739236111,-6.79831646447829,2.92476554223946e-08,6.64009345918963e-06,8.90651875487192,NA
"A_23_P500861",1.81000029760339,0.168334883321759,6.78995582824237,3.00630806373725e-08,6.78459309098418e-06,8.88021390202294,NA
"A_23_P73848",-2.48916446879167,0.458258048422068,-6.78711034914954,3.03457790185092e-08,6.80786902785657e-06,8.87126050694709,NA
"A_23_P21853",2.78456086572994,0.456245251292438,6.78179957618579,3.08805628605405e-08,6.8870921193796e-06,8.85454898774131,NA
"A_32_P873201",-2.80770164038271,0.202708113280864,-6.76698314288972,3.24230995412097e-08,7.18882687722471e-06,8.80791904029548,NA
"A_23_P346309",-2.91589684375771,0.0200505437723765,-6.76428204601673,3.27125357561679e-08,7.21083186429855e-06,8.79941714662802,NA
"DCP_22_6",-3.29499544534722,0.857036491099537,-6.75811964913285,3.3382613615525e-08,7.31135459609665e-06,8.78001935478982,NA
"A_32_P421527",-2.34788203660802,0.261004094479938,-6.75656119400022,3.35542464451342e-08,7.31135459609665e-06,8.7751134351552,NA
"A_23_P102731",2.25293309110957,0.219625238152006,6.75167895680189,3.40976827142801e-08,7.38731167102409e-06,8.75974376760118,NA
"A_23_P401176",-3.5477855537392,0.917274717119599,-6.7436924726028,3.50057612255951e-08,7.50707313440867e-06,8.73459945037753,NA
"A_23_P60354",1.94634132013889,0.0450470270030864,6.74333931067737,3.50464721419617e-08,7.50707313440867e-06,8.73348750633253,NA
"A_32_P18968",-2.31781285484722,-0.105521115668981,-6.73931960291306,3.55132081165246e-08,7.56431332881974e-06,8.72083092306603,NA
"A_23_P312246",2.30044358193673,0.412178651048611,6.73216347115971,3.6359613834493e-08,7.7013318375473e-06,8.69829718718549,NA
"A_24_P481997",-2.21616478484105,0.112324650909722,-6.72993325226948,3.66275132302094e-08,7.71497520338978e-06,8.6912740723667,NA
"A_23_P87363",-1.95605811004321,0.229365083341049,-6.72560113948971,3.71535719382769e-08,7.75055341822974e-06,8.67763134972675,NA
"A_23_P340171",-2.69817462932562,0.268129456514661,-6.72517870603772,3.72052730420903e-08,7.75055341822974e-06,8.67630097703201,NA
"A_23_P252052",2.24964973866204,0.347413671780093,6.72210302501092,3.75838847931058e-08,7.78664157402083e-06,8.66661448851265,NA
"A_24_P221601",-2.78837326357407,0.606360548037037,-6.71990559125802,3.78567514686392e-08,7.80054823468472e-06,8.65969369371188,NA
"A_32_P90346",2.36366783383642,-0.0307088033425926,6.71220408772572,3.88288772735046e-08,7.92221535481111e-06,8.6354363158178,NA
"A_24_P152911",-2.24351755387191,0.24898011856713,-6.71192073695339,3.88651172652547e-08,7.92221535481111e-06,8.63454380124946,NA
"A_24_P222059",-2.2502249390216,0.0444116581481481,-6.70872785402663,3.92758342185345e-08,7.96312288000811e-06,8.62448644869428,NA
"A_24_P341222",1.84196283465586,0.251754125755401,6.70586353073888,3.96479918582064e-08,7.98303466496352e-06,8.61546368320555,NA
"A_23_P21333",-2.11780563637654,0.0876879255540124,-6.70473831256633,3.97951561871104e-08,7.98303466496352e-06,8.61191909739289,NA
"A_23_P87013",3.55704158141975,0.520537666396605,6.70176402294622,4.01868004648947e-08,8.01917027803166e-06,8.60254944682265,NA
"A_32_P144634",-2.47300282558488,0.151402401247685,-6.69979840551854,4.04477465255194e-08,8.0289835694688e-06,8.59635713525605,NA
"A_24_P305570",2.10119574419753,0.473701083077161,6.69742093594368,4.0765641104639e-08,8.03705995691719e-06,8.5888671538882,NA
"A_32_P153954",-1.83159825282716,0.435654995277778,-6.69558810278551,4.10124219510236e-08,8.03705995691719e-06,8.58309284172605,NA
"A_24_P304071",-2.28256664066666,-0.18269717967284,-6.69476026183578,4.11243770544373e-08,8.03705995691719e-06,8.58048469805427,NA
"A_24_P117672",2.35181641849537,-0.00507074644058643,6.69167385240754,4.15444848409088e-08,8.04630123632252e-06,8.57076061146678,NA
"A_23_P74609",3.69459431783487,0.654413203767747,6.69129671525691,4.15961133702383e-08,8.04630123632252e-06,8.56957237188008,NA
"A_23_P109382",-2.46875765471759,0.244269488249228,-6.6845336592934,4.25329537834036e-08,8.18343241370279e-06,8.5482631797351,NA
"A_24_P52697",2.25983912355247,0.310150712817901,6.68308254139999,4.27367098674145e-08,8.18343241370279e-06,8.54369073155538,NA
"A_24_P393756",-2.05518643942592,0.123583023125,-6.67997064795847,4.31769688646167e-08,8.19212079086827e-06,8.5338849322747,NA
"A_23_P111005",2.78696009867747,0.785382923128858,6.67970876632678,4.32142258314516e-08,8.19212079086827e-06,8.53305970741188,NA
"A_24_P7565",-2.26527660507407,0.642819525371914,-6.67410306201436,4.40195099923441e-08,8.30326219825738e-06,8.51539473390053,NA
"A_32_P190049",2.32546768871296,0.148132279844136,6.67221276417146,4.42944402716136e-08,8.31375944781167e-06,8.50943766259591,NA
"A_23_P170050",-3.01048713537037,0.395626415810185,-6.66699689798695,4.50620185638734e-08,8.38416311447443e-06,8.49299971543569,NA
"A_23_P22487",2.25387741292747,0.31950823368287,6.66666161936323,4.51118129280156e-08,8.38416311447443e-06,8.49194304039325,NA
"A_23_P357270",-2.60972111186728,0.439453128959877,-6.6575249887655,4.64902087768783e-08,8.59819402715397e-06,8.46314611835929,NA
"A_32_P202273",-2.50194287603241,-0.21947494894213,-6.64966977822032,4.77090164353291e-08,8.72178417598291e-06,8.43838551899224,NA
"A_23_P391946",-1.97871549176852,0.046809919912037,-6.6494814295547,4.77386306422541e-08,8.72178417598291e-06,8.43779179288236,NA
